mortgage_id,customer_id,origination_date,original_balance,current_balance,mortgage_rate,original_term_years,remaining_term_months,monthly_payment,ltv,property_value,delinquency_flag
M0108714,C0108714,2020-07-06,477000,443000,4.194,30,286,2330.94,0.499,887000,0
M0108715,C0108715,2020-01-07,209000,193000,4.756,30,280,1091.0,0.712,271000,0
M0108716,C0108716,2024-05-15,865000,842000,6.405,30,333,5413.46,0.593,1420000,0
M0108717,C0108717,2021-01-30,447000,418000,3.829,30,293,2090.22,0.471,887000,0
M0108718,C0108718,2021-08-02,758000,713000,5.694,30,299,4396.55,0.553,1290000,0
M0108719,C0108719,2022-04-15,257000,231000,5.068,15,128,2041.45,0.696,332000,0
M0108720,C0108720,2020-11-13,141000,131000,4.665,30,291,728.32,0.471,278000,0
M0108721,C0108721,2020-03-19,220000,203000,4.935,30,283,1172.28,0.63,322000,0
M0108722,C0108722,2024-10-24,593000,580000,6.433,30,338,3722.07,0.503,1154000,0
M0108723,C0108723,2022-11-21,200000,191000,6.056,30,315,1206.31,0.673,284000,0
M0108724,C0108724,2024-06-08,743000,723000,6.609,30,333,4749.65,0.601,1202000,1
M0108725,C0108725,2023-03-25,246000,226000,4.575,15,139,1891.33,0.683,331000,0
M0108726,C0108726,2023-06-06,428000,412000,3.624,30,321,1951.66,0.504,818000,0
M0108727,C0108727,2021-05-19,397000,372000,5.672,30,297,2297.15,0.536,694000,0
M0108728,C0108728,2022-01-01,302000,285000,5.455,30,304,1706.21,0.709,402000,0
M0108729,C0108729,2021-03-17,303000,284000,4.931,30,295,1613.82,0.497,571000,0
M0108730,C0108730,2021-06-18,215000,202000,3.292,30,298,940.66,0.471,429000,0
M0108731,C0108731,2023-07-28,939000,905000,6.418,30,323,5884.57,0.491,1845000,0
M0108732,C0108732,2021-11-02,457000,431000,2.8,30,302,1877.79,0.735,586000,0
M0108733,C0108733,2022-11-05,156000,149000,6.252,30,314,960.72,0.517,288000,0
M0108734,C0108734,2022-06-24,179000,170000,6.202,30,310,1096.55,0.489,348000,0
M0108735,C0108735,2024-05-27,460000,448000,6.133,30,333,2797.39,0.488,918000,0
M0108736,C0108736,2024-01-17,350000,339000,5.396,30,329,1964.48,0.495,685000,0
M0108737,C0108737,2024-12-23,142000,139000,2.967,30,340,596.15,0.513,271000,0
M0108738,C0108738,2024-09-27,1254000,1225000,3.702,30,337,5773.37,0.507,2418000,0
M0108739,C0108739,2023-08-03,87000,84000,4.549,30,323,443.35,0.683,123000,0
M0108740,C0108740,2024-08-02,279000,272000,7.502,30,335,1951.19,0.495,549000,0
M0108741,C0108741,2022-09-28,355000,339000,6.519,30,313,2248.28,0.522,649000,0
M0108742,C0108742,2021-05-25,250000,219000,5.268,15,117,2012.06,0.592,370000,0
M0108743,C0108743,2024-10-02,539000,515000,4.793,15,157,4204.48,0.6,858000,0
M0108744,C0108744,2024-06-11,455000,443000,5.613,30,333,2615.79,0.654,677000,0
M0108745,C0108745,2024-09-20,378000,369000,6.399,30,337,2364.16,0.552,669000,0
M0108746,C0108746,2020-10-31,340000,317000,5.798,30,290,1994.53,0.694,457000,0
M0108747,C0108747,2024-12-14,461000,442000,3.937,15,160,3395.43,0.647,683000,0
M0108748,C0108748,2020-02-29,317000,293000,7.046,30,282,2118.81,0.516,568000,0
M0108749,C0108749,2020-06-12,165000,141000,5.997,15,106,1392.1,0.464,304000,0
M0108750,C0108750,2023-05-21,571000,549000,4.911,30,321,3034.27,0.592,927000,0
M0108751,C0108751,2021-07-14,845000,794000,5.856,30,299,4988.24,0.55,1444000,0
M0108752,C0108752,2024-08-09,367000,358000,6.803,30,335,2393.3,0.538,665000,0
M0108753,C0108753,2024-10-28,371000,363000,5.892,30,338,2198.64,0.609,596000,0
M0108754,C0108754,2021-09-24,346000,326000,5.953,30,301,2064.0,0.549,594000,0
M0108755,C0108755,2021-09-24,182000,171000,7.155,30,301,1229.86,0.698,245000,0
M0108756,C0108756,2023-11-20,268000,259000,4.782,30,327,1403.19,0.491,527000,0
M0108757,C0108757,2022-10-14,525000,501000,4.416,30,314,2633.96,0.676,741000,0
M0108758,C0108758,2022-07-20,400000,381000,4.984,30,311,2143.38,0.6,635000,0
M0108759,C0108759,2022-04-22,831000,788000,6.427,30,308,5212.65,0.491,1605000,0
M0108760,C0108760,2023-12-29,512000,496000,6.554,30,328,3254.39,0.63,787000,0
M0108761,C0108761,2020-09-23,288000,268000,5.678,30,289,1667.54,0.66,406000,0
M0108762,C0108762,2022-01-29,494000,467000,4.568,30,305,2523.02,0.502,931000,0
M0108763,C0108763,2022-11-04,320000,291000,7.458,15,134,2958.81,0.68,428000,0
M0108764,C0108764,2022-08-01,155000,148000,4.223,30,311,760.06,0.512,289000,0
M0108765,C0108765,2023-12-21,596000,577000,4.996,30,328,3198.0,0.717,805000,0
M0108766,C0108766,2023-08-25,455000,439000,4.725,30,324,2366.64,0.76,578000,0
M0108767,C0108767,2021-01-07,1538000,1436000,6.667,30,292,9890.73,0.664,2163000,0
M0108768,C0108768,2024-11-29,270000,264000,5.305,30,339,1500.16,0.653,404000,0
M0108769,C0108769,2024-09-27,510000,498000,7.31,30,337,3499.88,0.629,792000,0
M0108770,C0108770,2024-09-07,244000,238000,6.381,30,336,1523.2,0.528,451000,0
M0108771,C0108771,2020-02-25,229000,212000,4.476,30,282,1157.05,0.486,436000,0
M0108772,C0108772,2020-11-03,1134000,1057000,5.151,30,290,6192.64,0.615,1718000,0
M0108773,C0108773,2020-01-20,126000,116000,4.913,30,281,669.71,0.671,173000,0
M0108774,C0108774,2023-10-25,347000,335000,7.022,30,326,2313.73,0.625,536000,0
M0108775,C0108775,2023-08-18,842000,812000,6.431,30,324,5283.86,0.527,1541000,0
M0108776,C0108776,2024-01-05,163000,153000,3.755,15,148,1185.78,0.477,321000,0
M0108777,C0108777,2021-01-24,273000,237000,6.078,15,113,2315.25,0.588,403000,0
M0108778,C0108778,2021-02-25,554000,482000,5.431,15,114,4506.38,0.683,706000,0
M0108779,C0108779,2020-03-02,193000,164000,4.097,15,102,1437.0,0.446,368000,0
M0108780,C0108780,2023-12-28,415000,402000,4.59,30,328,2124.99,0.646,622000,0
M0108781,C0108781,2020-03-08,237000,219000,5.262,30,282,1310.48,0.533,411000,0
M0108782,C0108782,2020-01-01,687000,633000,3.065,30,280,2920.56,0.679,932000,0
M0108783,C0108783,2025-01-04,675000,662000,5.743,30,340,3936.12,0.616,1074000,0
M0108784,C0108784,2023-08-13,277000,267000,5.593,30,324,1588.98,0.612,436000,0
M0108785,C0108785,2024-09-09,84000,82000,5.22,30,336,462.29,0.573,143000,0
M0108786,C0108786,2019-10-27,455000,419000,5.54,30,278,2594.87,0.538,779000,0
M0108787,C0108787,2022-10-04,587000,560000,5.251,30,313,3241.8,0.599,935000,0
M0108788,C0108788,2025-08-16,457000,451000,4.264,30,348,2251.91,0.498,906000,0
M0108789,C0108789,2022-05-21,429000,407000,4.795,30,309,2249.52,0.48,848000,0
M0108790,C0108790,2024-08-14,402000,392000,4.645,30,336,2071.66,0.694,565000,0
M0108791,C0108791,2023-08-20,297000,286000,6.193,30,324,1817.68,0.607,471000,1
M0108792,C0108792,2022-04-01,240000,228000,4.328,30,307,1191.64,0.598,381000,0
M0108793,C0108793,2025-03-28,358000,346000,4.892,15,163,2810.94,0.62,558000,0
M0108794,C0108794,2020-03-23,311000,288000,5.529,30,283,1771.49,0.725,397000,0
M0108795,C0108795,2023-02-14,492000,471000,3.823,30,318,2298.96,0.563,837000,0
M0108796,C0108796,2021-10-27,228000,215000,4.999,30,302,1223.81,0.648,332000,0
M0108797,C0108797,2024-01-05,281000,272000,5.525,30,328,1599.9,0.768,354000,0
M0108798,C0108798,2021-02-02,362000,338000,5.67,30,293,2094.17,0.531,637000,0
M0108799,C0108799,2023-01-05,237000,227000,5.872,30,316,1401.49,0.504,450000,0
M0108800,C0108800,2022-08-08,172000,164000,4.649,30,311,886.79,0.749,219000,0
M0108801,C0108801,2024-01-22,477000,462000,4.285,30,329,2356.34,0.518,892000,0
M0108802,C0108802,2024-07-28,180000,176000,4.973,30,335,963.31,0.571,308000,0
M0108803,C0108803,2023-01-31,379000,363000,5.701,30,317,2199.96,0.638,569000,0
M0108804,C0108804,2023-10-14,450000,419000,5.168,15,146,3598.08,0.551,761000,0
M0108805,C0108805,2022-03-04,702000,665000,4.259,30,306,3457.12,0.58,1146000,0
M0108806,C0108806,2022-02-28,1093000,1035000,7.924,30,306,7962.21,0.546,1895000,0
M0108807,C0108807,2023-07-15,667000,642000,4.618,30,323,3426.52,0.587,1093000,0
M0108808,C0108808,2024-11-21,242000,237000,4.029,30,339,1159.39,0.622,381000,0
M0108809,C0108809,2024-06-07,297000,289000,4.725,30,333,1544.82,0.767,377000,0
M0108810,C0108810,2024-01-28,401000,389000,6.45,30,329,2521.42,0.64,608000,0
M0108811,C0108811,2023-04-27,334000,321000,6.126,30,320,2029.64,0.645,498000,0
M0108812,C0108812,2021-03-07,372000,348000,7.463,30,294,2591.66,0.668,521000,0
M0108813,C0108813,2024-02-19,642000,623000,4.387,30,330,3209.96,0.662,941000,0
M0108814,C0108814,2021-04-09,367000,344000,5.167,30,295,2007.76,0.474,725000,0
M0108815,C0108815,2025-04-24,544000,535000,6.614,30,344,3479.34,0.695,770000,0
M0108816,C0108816,2021-10-13,195000,184000,4.346,30,302,970.27,0.713,258000,0
M0108817,C0108817,2021-11-23,438000,389000,6.775,15,123,3881.98,0.468,832000,0
M0108818,C0108818,2020-12-09,149000,139000,5.538,30,291,849.56,0.57,244000,0
M0108819,C0108819,2021-11-23,601000,567000,4.622,30,303,3088.9,0.486,1166000,0
M0108820,C0108820,2023-10-20,313000,292000,3.612,15,146,2254.84,0.73,400000,0
M0108821,C0108821,2023-10-16,172000,166000,6.075,30,326,1039.54,0.58,286000,0
M0108822,C0108822,2020-11-04,298000,278000,7.124,30,290,2007.48,0.63,441000,0
M0108823,C0108823,2019-12-12,435000,401000,5.874,30,280,2572.91,0.608,660000,0
M0108824,C0108824,2022-08-24,185000,176000,5.936,30,312,1101.57,0.527,334000,0
M0108825,C0108825,2020-12-19,221000,206000,5.79,30,292,1295.32,0.516,399000,0
M0108826,C0108826,2019-10-16,281000,236000,6.515,15,98,2450.13,0.523,451000,0
M0108827,C0108827,2020-04-14,520000,481000,6.849,30,284,3407.0,0.724,664000,0
M0108828,C0108828,2025-06-28,125000,123000,2.8,30,346,513.62,0.504,244000,0
M0108829,C0108829,2022-11-18,431000,412000,5.148,30,315,2352.84,0.762,541000,0
M0108830,C0108830,2022-02-02,302000,286000,4.82,30,305,1588.14,0.575,497000,0
M0108831,C0108831,2022-07-22,586000,558000,5.708,30,311,3404.12,0.68,821000,0
M0108832,C0108832,2022-03-05,419000,397000,5.064,30,306,2265.7,0.585,679000,0
M0108833,C0108833,2021-07-20,676000,635000,5.99,30,299,4048.62,0.718,885000,0
M0108834,C0108834,2024-04-30,421000,398000,5.867,15,152,3522.46,0.747,533000,0
M0108835,C0108835,2022-03-04,187000,177000,3.392,30,306,828.48,0.503,352000,0
M0108836,C0108836,2021-09-11,425000,400000,3.106,30,301,1816.21,0.666,601000,0
M0108837,C0108837,2021-09-09,438000,412000,6.332,30,300,2720.24,0.653,631000,0
M0108838,C0108838,2022-03-10,242000,217000,4.586,15,126,1861.94,0.709,306000,0
M0108839,C0108839,2023-02-07,261000,239000,7.391,15,137,2403.36,0.493,485000,0
M0108840,C0108840,2023-07-23,102000,98000,6.438,30,323,640.56,0.573,171000,0
M0108841,C0108841,2024-11-25,492000,482000,3.534,30,339,2218.65,0.527,914000,0
M0108842,C0108842,2021-02-22,317000,296000,4.623,30,294,1629.44,0.591,501000,0
M0108843,C0108843,2020-10-29,255000,238000,5.764,30,290,1490.38,0.54,441000,0
M0108844,C0108844,2019-10-14,205000,188000,5.009,30,278,1101.61,0.558,337000,0
M0108845,C0108845,2023-05-17,265000,255000,5.309,30,321,1473.04,0.525,486000,0
M0108846,C0108846,2024-06-05,422000,411000,4.281,30,333,2083.65,0.646,636000,0
M0108847,C0108847,2022-01-18,371000,351000,5.88,30,305,2195.79,0.708,496000,0
M0108848,C0108848,2022-02-05,287000,272000,5.522,30,305,1633.52,0.665,409000,0
M0108849,C0108849,2023-06-26,183000,176000,6.331,30,322,1136.42,0.577,305000,0
M0108850,C0108850,2023-08-23,285000,275000,5.447,30,324,1608.73,0.661,416000,0
M0108851,C0108851,2022-10-22,222000,212000,4.808,30,314,1165.83,0.695,305000,0
M0108852,C0108852,2023-02-26,302000,290000,5.651,30,318,1743.44,0.502,578000,0
M0108853,C0108853,2021-11-12,459000,433000,5.899,30,303,2722.2,0.632,685000,0
M0108854,C0108854,2021-05-10,257000,241000,5.502,30,296,1459.54,0.735,328000,0
M0108855,C0108855,2022-03-25,775000,735000,6.851,30,307,5078.78,0.564,1303000,0
M0108856,C0108856,2021-08-03,252000,237000,4.306,30,299,1247.96,0.52,456000,0
M0108857,C0108857,2024-11-07,142000,139000,6.499,30,338,897.44,0.709,196000,0
M0108858,C0108858,2023-10-28,300000,290000,4.159,30,326,1459.88,0.595,487000,0
M0108859,C0108859,2024-04-14,248000,241000,6.218,30,332,1521.82,0.73,330000,0
M0108860,C0108860,2020-11-28,1846000,1721000,3.24,30,291,8023.78,0.668,2576000,0
M0108861,C0108861,2024-08-27,266000,253000,5.171,15,156,2127.28,0.659,384000,0
M0108862,C0108862,2020-06-29,156000,145000,6.549,30,286,991.06,0.503,288000,0
M0108863,C0108863,2022-03-30,335000,318000,5.044,30,307,1807.37,0.685,464000,0
M0108864,C0108864,2024-08-25,302000,295000,5.386,30,336,1693.18,0.741,398000,0
M0108865,C0108865,2023-05-01,183000,176000,5.79,30,320,1072.59,0.629,280000,0
M0108866,C0108866,2025-05-13,392000,386000,2.929,30,345,1637.72,0.496,779000,0
M0108867,C0108867,2024-03-21,435000,422000,5.81,30,331,2555.15,0.586,720000,0
M0108868,C0108868,2022-02-02,341000,323000,4.432,30,305,1714.05,0.576,561000,0
M0108869,C0108869,2025-06-07,287000,283000,6.515,30,345,1816.87,0.534,530000,0
M0108870,C0108870,2022-07-24,273000,260000,5.363,30,311,1526.68,0.594,438000,0
M0108871,C0108871,2021-02-04,240000,224000,5.768,30,293,1403.32,0.521,430000,0
M0108872,C0108872,2024-03-30,173000,168000,4.156,30,331,841.56,0.747,225000,0
M0108873,C0108873,2025-05-16,689000,678000,6.339,30,345,4282.25,0.675,1004000,0
M0108874,C0108874,2021-12-17,1109000,1048000,5.423,30,304,6243.31,0.602,1740000,0
M0108875,C0108875,2023-06-01,196000,181000,3.793,15,141,1429.54,0.616,294000,0
M0108876,C0108876,2023-03-29,242000,232000,4.886,30,319,1282.3,0.751,309000,0
M0108877,C0108877,2022-12-18,191000,174000,6.183,15,136,1630.71,0.561,310000,0
M0108878,C0108878,2022-03-03,512000,485000,5.591,30,306,2936.38,0.654,742000,0
M0108879,C0108879,2022-12-24,197000,188000,6.223,30,316,1209.51,0.603,312000,0
M0108880,C0108880,2023-11-17,465000,450000,5.042,30,327,2508.17,0.51,882000,0
M0108881,C0108881,2024-11-12,406000,397000,6.773,30,339,2639.52,0.731,543000,0
M0108882,C0108882,2019-10-18,304000,280000,6.991,30,278,2020.68,0.566,495000,0
M0108883,C0108883,2021-06-11,647000,607000,3.511,30,297,2909.29,0.614,989000,0
M0108884,C0108884,2021-09-21,275000,243000,6.088,15,121,2333.7,0.597,407000,0
M0108885,C0108885,2024-05-02,328000,319000,7.105,30,332,2205.37,0.629,507000,0
M0108886,C0108886,2025-07-31,178000,176000,5.967,30,347,1063.43,0.739,238000,0
M0108887,C0108887,2021-12-04,97000,92000,5.395,30,303,544.38,0.564,163000,0
M0108888,C0108888,2020-04-14,557000,515000,3.983,30,284,2653.75,0.585,881000,0
M0108889,C0108889,2023-06-07,241000,232000,5.099,30,321,1308.36,0.502,462000,0
M0108890,C0108890,2024-12-26,584000,572000,4.88,30,340,3092.35,0.76,753000,0
M0108891,C0108891,2022-07-28,275000,262000,6.409,30,311,1721.76,0.537,488000,0
M0108892,C0108892,2019-10-13,310000,285000,6.536,30,278,1966.76,0.72,396000,0
M0108893,C0108893,2022-12-26,363000,347000,5.258,30,316,2006.3,0.597,581000,0
M0108894,C0108894,2023-09-01,250000,241000,4.396,30,324,1251.31,0.638,378000,0
M0108895,C0108895,2019-12-20,146000,135000,3.1,30,280,623.44,0.655,206000,0
M0108896,C0108896,2024-04-04,212000,206000,6.088,30,331,1283.07,0.488,422000,0
M0108897,C0108897,2023-08-15,204000,197000,5.995,30,324,1222.43,0.588,335000,0
M0108898,C0108898,2024-03-28,322000,313000,3.143,30,331,1382.52,0.502,623000,0
M0108899,C0108899,2024-10-11,573000,560000,6.013,30,338,3440.22,0.586,955000,0
M0108900,C0108900,2020-05-19,228000,211000,6.4,30,285,1426.15,0.469,450000,0
M0108901,C0108901,2023-07-14,312000,300000,2.8,30,323,1281.99,0.489,613000,0
M0108902,C0108902,2020-11-27,369000,344000,4.332,30,291,1833.02,0.717,480000,0
M0108903,C0108903,2022-09-15,220000,210000,8.0,30,313,1614.28,0.656,320000,0
M0108904,C0108904,2021-05-01,397000,372000,5.525,30,296,2260.35,0.485,767000,0
M0108905,C0108905,2025-04-19,568000,559000,7.971,30,344,4156.31,0.659,848000,0
M0108906,C0108906,2022-04-12,399000,378000,5.712,30,308,2318.83,0.587,644000,0
M0108907,C0108907,2020-03-10,320000,296000,6.682,30,282,2061.07,0.653,453000,0
M0108908,C0108908,2019-10-11,215000,180000,5.136,15,97,1715.48,0.447,403000,0
M0108909,C0108909,2024-07-03,309000,301000,4.739,30,334,1609.84,0.647,465000,0
M0108910,C0108910,2021-02-08,225000,210000,3.718,30,293,1037.93,0.553,380000,0
M0108911,C0108911,2020-02-12,244000,207000,6.072,15,102,2068.51,0.525,394000,0
M0108912,C0108912,2021-04-19,308000,269000,4.544,15,116,2363.11,0.504,534000,0
M0108913,C0108913,2023-04-10,295000,283000,4.425,30,319,1481.6,0.552,513000,0
M0108914,C0108914,2024-11-24,549000,537000,3.766,30,339,2547.49,0.702,765000,0
M0108915,C0108915,2022-05-14,244000,232000,5.522,30,309,1388.77,0.665,349000,0
M0108916,C0108916,2025-07-17,398000,393000,6.325,30,347,2470.0,0.663,593000,0
M0108917,C0108917,2021-08-08,260000,245000,5.226,30,299,1431.87,0.51,480000,0
M0108918,C0108918,2023-03-27,208000,200000,5.131,30,319,1133.3,0.615,325000,0
M0108919,C0108919,2025-04-22,444000,437000,7.173,30,344,3005.71,0.572,764000,0
M0108920,C0108920,2021-06-23,404000,379000,3.716,30,298,1863.2,0.615,616000,0
M0108921,C0108921,2023-03-20,243000,233000,7.483,30,319,1696.26,0.766,304000,0
M0108922,C0108922,2022-09-03,80000,72000,4.009,15,132,592.11,0.545,132000,0
M0108923,C0108923,2024-01-04,574000,538000,5.364,15,148,4648.74,0.617,872000,0
M0108924,C0108924,2023-02-04,483000,463000,5.902,30,317,2865.47,0.511,906000,0
M0108925,C0108925,2024-09-07,584000,570000,6.574,30,336,3719.74,0.521,1094000,0
M0108926,C0108926,2024-07-26,600000,585000,3.738,30,335,2774.61,0.56,1044000,0
M0108927,C0108927,2021-09-07,330000,311000,5.68,30,300,1911.14,0.712,437000,0
M0108928,C0108928,2020-09-16,266000,247000,4.821,30,289,1398.99,0.535,462000,0
M0108929,C0108929,2024-09-14,134000,131000,6.592,30,337,855.09,0.618,212000,0
M0108930,C0108930,2024-09-23,351000,343000,4.808,30,337,1843.27,0.498,689000,0
M0108931,C0108931,2022-03-15,262000,248000,3.366,30,307,1156.99,0.578,429000,1
M0108932,C0108932,2022-05-08,222000,211000,5.901,30,308,1316.91,0.657,321000,0
M0108933,C0108933,2023-05-10,166000,153000,5.464,15,140,1353.19,0.543,282000,0
M0108934,C0108934,2019-10-07,196000,180000,7.451,30,277,1363.89,0.554,325000,0
M0108935,C0108935,2019-11-05,167000,154000,6.557,30,278,1061.82,0.606,254000,0
M0108936,C0108936,2021-11-10,538000,508000,4.532,30,302,2736.21,0.533,953000,0
M0108937,C0108937,2020-04-05,573000,530000,6.569,30,283,3647.79,0.569,931000,0
M0108938,C0108938,2022-12-17,226000,216000,5.606,30,316,1298.27,0.602,359000,0
M0108939,C0108939,2025-08-26,605000,590000,6.284,15,168,5198.63,0.494,1195000,0
M0108940,C0108940,2025-01-21,345000,332000,4.666,15,161,2668.59,0.583,569000,0
M0108941,C0108941,2020-11-01,683000,636000,5.082,30,290,3700.8,0.574,1108000,0
M0108942,C0108942,2024-12-11,442000,433000,6.215,30,340,2711.42,0.527,822000,0
M0108943,C0108943,2024-09-07,450000,439000,6.303,30,336,2786.26,0.539,814000,0
M0108944,C0108944,2021-08-11,370000,348000,3.182,30,299,1596.49,0.696,500000,0
M0108945,C0108945,2022-11-16,228000,218000,6.137,30,315,1387.12,0.586,372000,0
M0108946,C0108946,2024-04-04,169000,164000,4.571,30,331,863.44,0.651,252000,0
M0108947,C0108947,2020-10-29,363000,313000,5.758,15,110,3015.94,0.498,629000,0
M0108948,C0108948,2021-05-21,312000,293000,3.68,30,297,1432.56,0.614,477000,0
M0108949,C0108949,2023-12-22,1202000,1164000,6.471,30,328,7574.55,0.56,2077000,0
M0108950,C0108950,2024-06-16,476000,464000,6.243,30,334,2928.65,0.603,769000,0
M0108951,C0108951,2021-04-18,215000,201000,4.592,30,296,1101.16,0.579,347000,0
M0108952,C0108952,2024-04-13,314000,305000,5.942,30,332,1870.9,0.494,618000,0
M0108953,C0108953,2024-04-02,273000,265000,5.459,30,331,1543.05,0.502,528000,0
M0108954,C0108954,2020-05-31,321000,297000,6.165,30,285,1958.74,0.466,638000,0
M0108955,C0108955,2020-06-18,170000,158000,3.978,30,286,809.45,0.536,295000,0
M0108956,C0108956,2019-11-03,516000,475000,4.166,30,278,2513.1,0.516,921000,0
M0108957,C0108957,2023-01-24,269000,258000,4.695,30,317,1394.33,0.688,375000,0
M0108958,C0108958,2021-04-28,455000,426000,5.444,30,296,2567.48,0.72,592000,0
M0108959,C0108959,2024-07-02,242000,236000,7.295,30,334,1658.26,0.682,346000,0
M0108960,C0108960,2019-10-05,269000,247000,5.69,30,277,1559.57,0.608,406000,0
M0108961,C0108961,2025-05-18,441000,434000,6.54,30,345,2799.03,0.751,578000,0
M0108962,C0108962,2020-07-22,116000,108000,4.536,30,287,590.24,0.59,183000,0
M0108963,C0108963,2022-01-22,537000,508000,4.87,30,305,2840.22,0.606,838000,0
M0108964,C0108964,2020-01-27,683000,630000,4.757,30,281,3565.73,0.54,1166000,0
M0108965,C0108965,2021-08-08,677000,637000,5.282,30,299,3751.85,0.493,1291000,0
M0108966,C0108966,2024-07-17,231000,225000,6.233,30,335,1419.75,0.506,445000,0
M0108967,C0108967,2021-08-13,381000,358000,5.131,30,300,2075.9,0.542,660000,0
M0108968,C0108968,2021-03-30,262000,245000,5.167,30,295,1433.33,0.484,506000,0
M0108969,C0108969,2022-09-18,156000,149000,6.139,30,313,949.29,0.674,221000,0
M0108970,C0108970,2022-03-04,343000,325000,4.943,30,306,1829.37,0.57,570000,0
M0108971,C0108971,2023-04-13,158000,152000,4.648,30,320,814.52,0.502,303000,0
M0108972,C0108972,2024-02-01,442000,415000,5.131,15,149,3525.54,0.481,863000,0
M0108973,C0108973,2021-12-26,494000,467000,7.507,30,304,3456.49,0.474,986000,0
M0108974,C0108974,2022-09-03,625000,596000,6.469,30,312,3937.69,0.513,1161000,0
M0108975,C0108975,2025-07-01,423000,417000,7.587,30,346,2982.92,0.758,550000,0
M0108976,C0108976,2021-02-25,267000,250000,4.067,30,294,1285.03,0.508,492000,0
